date,open,high,low,close,sma,ema,rsi,ehler_fisher,true_range,average_true_range,supertrend,atrts,bbands_upper,bbands_lower,ehler_fisher_greater_than_0,ehler_fisher_less_than_0,rsi_greater_than_70,rsi_less_than_30,close_crosses_above_supertrend,close_crosses_below_supertrend,close_crosses_above_atrts,close_crosses_below_atrts,close_crosses_above_bbands_upper,close_crosses_below_bbands_lower,close_crosses_above_sma,close_crosses_below_sma,close_crosses_above_ema,close_crosses_below_ema,tr_less_than_atr
2022-01-10 11:15:00+05:30,17961.75,17965.75,17901.25,17939.2,17814.05,17816.149083909557,64.15656607066539,1.2667942715118725,64.5,69.82633783051772,17669.41169139514,17753.243464829367,18003.08266648917,17625.01733351083,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-10 12:15:00+05:30,17938.95,17978.0,17936.5,17963.3,17816.6625,17830.163456870552,65.64309932965092,1.6416296374140826,41.5,68.41002093899182,17678.864800338895,17753.243464829367,18012.313620300916,17621.01137969908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-10 13:15:00+05:30,17963.35,17981.2,17949.35,17964.5,17818.1025,17842.957413359072,65.71933586206775,2.0507829576596066,31.850000000002183,66.58201989204233,17697.674457554516,17758.56111852229,18017.622590404462,17618.58240959554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-10 14:15:00+05:30,17964.05,18009.0,17960.25,18004.5,17822.942499999997,17858.34242161059,68.24849900533789,2.4695009806443355,48.75,65.6904188974402,17722.210210629633,17764.96058906885,18035.210790790225,17610.67420920977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-10 15:15:00+05:30,18004.7,18016.8,17998.2,18005.45,17837.055,17872.352667171486,68.30830179263366,2.88820182622175,18.599999999998545,63.335897952568104,17758.51483854592,17807.49818006557,18058.263636585478,17615.846363414523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-11 09:15:00+05:30,17997.75,18053.35,17971.1,17991.7,17852.607500000002,17883.71907982182,66.36012599531472,3.3037986553151537,82.25,64.28160305493971,17758.51483854592,17815.172076252926,18071.36821465189,17633.846785348112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-11 10:15:00+05:30,17991.95,18044.9,17964.9,18035.05,17870.4675,17898.13154841022,69.3300093095391,3.4204646959844913,80.0,65.06752290219272,17758.51483854592,17815.172076252926,18087.560448469096,17653.374551530902,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-11 11:15:00+05:30,18035.6,18058.9,18022.95,18028.8,17886.297499999997,17910.57616284734,68.39251381005585,3.683814551371528,35.95000000000073,63.61164675708311,17789.814868895483,17839.84326644256,18101.079036625022,17671.51596337497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-11 12:15:00+05:30,18028.55,18065.0,18023.5,18064.15,17903.0925,17925.202242576168,70.79775308064943,4.018904201713101,41.5,62.50606441922894,17799.219164009413,17839.84326644256,18118.344260213493,17687.840739786505,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-11 13:15:00+05:30,18064.15,18080.95,18036.45,18065.45,17919.4025,17938.559171854627,70.88549685858922,4.388804459284682,44.5,61.60576119826749,17818.45708089151,17876.272010378743,18131.940436554883,17706.864563445117,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-11 14:15:00+05:30,18065.25,18079.0,18002.4,18058.1,17935.0075,17949.944012630378,69.61195690665066,3.5336976752623026,76.59999999999854,62.355473138354036,17818.45708089151,17880.161438455943,18140.02463166223,17729.99036833777,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-11 15:15:00+05:30,18058.45,18064.35,18045.95,18059.0,17943.675,17960.330297141772,69.68378098725645,3.183165537205877,18.399999999997817,60.15769948143622,17822.422176925833,17880.161438455943,18154.196061891696,17733.153938108302,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-12 09:15:00+05:30,18170.4,18181.7,18129.95,18155.1,17960.182500000003,17978.87979265208,76.1625523719035,3.217756654574082,122.70000000000073,63.28481450736445,17904.663449923562,17880.161438455943,18182.331342614605,17738.0336573854,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-12 10:15:00+05:30,18155.2,18201.4,18143.1,18197.0,17980.2475,17999.653145732835,78.33637482872706,3.4416333420537724,58.30000000000291,63.035573781996376,17922.37141779127,17965.083307164186,18211.646070598457,17748.848929401545,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-12 11:15:00+05:30,18196.6,18221.0,18184.15,18194.05,18001.6575,18018.167131853515,77.79844218910944,3.758015273144427,36.849999999998545,61.72629509289648,17960.016316547513,18007.70314968018,18228.947601577278,17774.367398422724,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-12 12:15:00+05:30,18193.8,18198.6,18176.2,18186.45,18023.4875,18034.19407167699,76.34393711950688,3.5151481820948014,22.399999999997817,59.759980338251545,17960.016316547513,18008.502999695407,18233.01755721139,17813.957442788607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-12 13:15:00+05:30,18186.45,18199.1,18158.75,18171.05,18041.5225,18047.227969612515,73.35136682131258,3.030607174604601,40.349999999998545,58.78948132133889,17960.016316547513,18008.502999695407,18236.12779148769,17846.91720851231,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-12 14:15:00+05:30,18170.4,18227.35,18162.05,18215.1,18061.3675,18063.21578203037,76.22245597078883,2.850384527302798,65.29999999999927,59.11500725527191,17965.613328193966,18008.502999695407,18241.220676994482,17881.51432300552,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-12 15:15:00+05:30,18215.1,18217.6,18192.95,18197.6,18072.8675,18076.014278979856,72.86383804158726,2.9718081840537227,24.649999999997817,57.391756892508205,17985.50880477715,18037.096663164157,18256.637887372417,17889.097112627584,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-13 09:15:00+05:30,18257.0,18271.55,18187.45,18197.0,18084.627500000002,18087.536728600822,72.74548440980338,3.2401869416704727,84.09999999999854,58.727169047882725,18001.402818700386,18037.096663164157,18268.56483301048,17900.690166989523,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-13 10:15:00+05:30,18197.2,18228.25,18164.15,18216.2,18098.4775,18099.790373495984,74.19022043609947,2.8244879171852504,64.09999999999854,58.99581059548852,18001.402818700386,18037.096663164157,18278.19418112618,17918.760818873823,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-13 11:15:00+05:30,18215.95,18252.85,18215.1,18250.1,18112.8175,18114.105576020174,76.5534807734961,2.831498780490591,37.75,57.93352006571409,18009.507532458825,18038.64066572868,18292.869793167865,17932.765206832137,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-13 12:15:00+05:30,18250.4,18256.15,18204.0,18214.55,18125.32,18123.6717116373,69.37915838508725,2.810565412677334,52.150000000001455,57.644344062428466,18009.507532458825,18075.60301497969,18296.97040751483,17953.66959248517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-13 13:15:00+05:30,18214.85,18245.05,18183.65,18217.4,18135.965000000004,18132.59821529089,69.6249251996927,2.247809860929867,61.39999999999782,57.83212685930693,18009.507532458825,18075.60301497969,18302.65887841192,17969.271121588088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-13 14:15:00+05:30,18216.85,18269.5,18203.9,18269.5,18149.1675,18145.63648050128,73.76958448142169,2.196367901602142,65.59999999999854,58.22052051634151,18009.507532458825,18075.60301497969,18314.24054829985,17984.094451700148,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-13 15:15:00+05:30,18269.15,18269.7,18255.65,18258.55,18162.510000000002,18156.39014902497,71.55954452648136,2.3898395316250216,14.049999999999272,56.01199449052439,18047.316630053334,18094.280403826535,18317.334822299286,18007.685177700718,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-14 09:15:00+05:30,18185.0,18230.9,18120.95,18202.8,18170.8975,18160.810134832114,61.46341506026475,1.445969186100411,137.59999999999854,60.091394765998096,18047.316630053334,18094.280403826535,18314.99736632542,18026.797633674578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-14 10:15:00+05:30,18202.55,18217.2,18153.7,18186.4,18178.777500000004,18163.2472648481,58.83376682100355,0.6299401438454002,63.5,60.261825027698194,18047.316630053334,18094.280403826535,18307.3314555012,18050.223544498807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-14 11:15:00+05:30,18185.95,18197.9,18141.65,18195.75,18185.357500000002,18166.342763433997,59.88745860901283,-0.09938056775471171,56.25,60.06123377631328,18047.316630053334,18094.280403826535,18302.75704972232,18067.957950277683,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-14 12:15:00+05:30,18195.9,18226.5,18179.85,18218.3,18193.0,18171.291071678377,62.38791612623752,-0.4213700725845008,46.650000000001455,59.390672087497684,18047.316630053334,18094.280403826535,18297.357572796624,18088.642427203376,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-14 13:15:00+05:30,18218.45,18251.15,18210.75,18226.4,18201.415,18176.53954104234,63.27352449308583,-0.34503335003984065,40.400000000001455,58.44113848312287,18047.316630053334,18094.280403826535,18286.21337321554,18116.61662678446,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-14 14:15:00+05:30,18227.15,18286.6,18217.5,18255.2,18211.225,18184.03101332402,66.31088325432339,-0.005953316033513012,69.09999999999854,58.97408155896665,18047.316630053334,18094.280403826535,18268.913634062545,18153.536365937453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-14 15:15:00+05:30,18255.0,18258.8,18233.15,18235.5,18215.245,18188.932821578877,62.50306199001528,0.330825508768508,25.649999999997817,57.30787748101821,18047.316630053334,18094.280403826535,18267.69677690033,18162.793223099667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 09:15:00+05:30,18235.65,18304.0,18234.05,18288.75,18219.832499999997,18198.439219523745,67.87332537510979,0.7776430269482242,69.95000000000073,57.93998360696733,18047.316630053334,18094.280403826535,18280.50398650727,18159.161013492725,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-17 10:15:00+05:30,18288.5,18312.1,18269.85,18299.95,18225.1275,18208.106912902436,68.88277293896164,1.2475766731853053,42.25,57.15548442661896,18067.067964556332,18114.503345091587,18293.82754712518,18156.427452874817,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 11:15:00+05:30,18299.1,18313.45,18280.7,18294.7,18230.54,18216.353873578395,67.80724900673798,1.7115577047378079,32.75,55.935210205288016,18079.80418137891,18127.965090563415,18303.144356618606,18157.935643381395,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 12:15:00+05:30,18295.5,18304.7,18278.05,18295.45,18236.760000000002,18223.8868379995,67.88439479319858,2.0562874327607794,26.650000000001455,54.470949695023684,18082.009239857565,18127.965090563415,18309.22715531882,18164.292844681186,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 13:15:00+05:30,18295.75,18309.25,18260.65,18298.0,18240.905000000002,18230.945234380502,68.16373906896413,2.202894374945165,48.599999999998545,54.177402210272426,18082.009239857565,18131.19169212101,18317.318355508065,18164.49164449194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 14:15:00+05:30,18298.35,18321.05,18292.1,18305.65,18246.3075,18238.059973963314,69.03393222616667,2.491937607544462,28.950000000000728,52.91603209975884,18104.88513539218,18134.62065916287,18324.95590287635,18167.659097123647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-17 15:15:00+05:30,18304.15,18314.8,18301.7,18309.7,18251.9425,18244.882833585856,69.50909476912317,2.846821152371227,13.099999999998545,50.92523049477082,18117.22369715606,18145.914913488446,18331.79257373197,18172.09242626803,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-18 09:15:00+05:30,18337.2,18350.6,18205.8,18237.95,18253.030000000002,18244.222563720537,53.76809385962371,2.1633843530566192,144.79999999999927,55.618968970032256,18117.22369715606,18155.699917608046,18331.48353019464,18174.576469805364,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2022-01-18 10:15:00+05:30,18236.1,18244.0,18186.75,18235.65,18252.3075,18243.406129080486,53.35100944050016,1.173465604043672,57.25,55.70052052153064,18117.22369715606,18155.699917608046,18331.120977749688,18173.49402225031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-18 11:15:00+05:30,18235.7,18268.7,18234.7,18255.8,18254.370000000003,18244.58649773949,56.53226278690207,0.5761858429973877,34.0,54.61549449545411,18117.22369715606,18155.699917608046,18331.25863635155,18177.481363648454,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2022-01-18 12:15:00+05:30,18255.8,18317.85,18254.8,18310.7,18259.034999999996,18250.883021764297,63.77977738278382,0.4568031887523653,63.04999999999927,55.037219770681375,18117.22369715606,18155.699917608046,18337.6865804037,18180.38341959629,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-18 13:15:00+05:30,18310.25,18318.05,18246.15,18280.65,18259.5925,18253.71797207246,58.07225561992715,0.4903800118124001,71.89999999999782,55.8803587821472,18117.22369715606,18155.699917608046,18338.68969511462,18180.49530488538,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-18 14:15:00+05:30,18280.75,18282.2,18088.6,18097.6,18251.545,18238.849593779843,36.591338686715545,0.08546256263996507,193.60000000000218,62.76634084303997,18409.01987567735,18155.699917608046,18357.589395891533,18145.500604108463,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2022-01-18 15:15:00+05:30,18096.55,18133.7,18087.45,18113.8,18247.095,18226.940108657953,38.750651485662246,-0.42469378814956504,46.25,61.94052380088797,18366.034962448386,18285.258544425542,18367.451661219897,18126.738338780106,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-01-19 09:15:00+05:30,18129.2,18129.2,17950.75,18038.1,18239.68,18208.955336404815,33.08150385287258,-0.940930479704994,178.45000000000073,67.76599761084363,18328.1735365697,18285.258544425542,18388.893948409663,18090.466051590338,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-19 10:15:00+05:30,18038.7,18065.2,17968.05,17977.35,18228.76,18186.89768531864,29.368270701168537,-1.4363101634827786,97.15000000000146,69.23519773030152,18311.995069673998,18240.09720582816,18416.284008062972,18041.235991937025,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-19 11:15:00+05:30,17976.15,17996.85,17942.05,17959.9,18215.84,18165.278858145437,28.382772965139843,-1.9075937572956185,54.79999999999927,68.5134378437864,18259.379350410065,18183.606862693483,18437.047607464126,17994.632392535874,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-19 12:15:00+05:30,17959.5,17974.35,17885.3,17926.9,18200.865,18142.576109750633,26.56715098320052,-2.3585332708700646,89.04999999999927,69.54026595159705,18224.48796823913,18164.1636787557,18455.24810694699,17946.481893053013,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-19 13:15:00+05:30,17926.8,17937.1,17886.6,17927.2,18184.465,18122.06409929819,26.61311109580922,-2.7940833782814916,50.5,68.5882526540172,18199.8941847919,18134.15826548162,18463.790926294005,17905.139073705996,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-19 14:15:00+05:30,17926.75,17960.95,17895.55,17945.25,18169.9525,18105.22466126979,29.473237890846832,-2.986638839581987,65.40000000000146,68.4288400213164,18199.8941847919,18131.803109982495,18466.77630543852,17873.128694561477,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-19 15:15:00+05:30,17945.25,17949.4,17923.9,17941.45,18152.5875,18089.62707448219,29.21509204399904,-2.977512845471799,25.5,66.28239802025058,18199.8941847919,18131.803109982495,18460.02579929761,17845.14920070239,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-20 09:15:00+05:30,17921.0,17934.3,17837.45,17843.25,18129.7525,18066.162591198172,23.489465665736148,-3.1815962582494013,104.0,68.16827811923807,18169.09055174391,18131.803109982495,18457.208383249952,17802.296616750045,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-20 10:15:00+05:30,17843.5,17859.3,17799.9,17809.35,18105.485,18041.704249179296,21.894252373570577,-3.489431787914752,59.39999999999782,67.72986421327604,18109.557298047337,18046.79463663319,18451.839913491942,17759.13008650806,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
